,route,route-collected,name,type,Date,departure_time,arrival_time,duration,price,seats_available,rating
0,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 581,Super Deluxe Non AC Seater Air Bus (2+2),24-Jul,10:03,18:48,08h 45m,INR 469,2 Seats available,4.1
1,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 52,SWIFT-GARUDA A/C SEATER BUS,24-Jul,12:01,19:55,07h 54m,INR 627,11 Seats available,3.3
2,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 129,SWIFT-GARUDA A/C SEATER BUS,24-Jul,14:15,22:50,08h 35m,INR 627,35 Seats available,4.2
3,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 235,Swift Deluxe Non AC Air Bus (2+2),24-Jul,15:00,00:01,09h 01m,INR 620,32 Seats available,4.6
4,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),24-Jul,16:02,00:50,08h 48m,INR 567,24 Seats available,2.8
5,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 171,Swift Deluxe Non AC Air Bus (2+2),24-Jul,16:16,01:20,09h 04m,INR 640,30 Seats available,4.7
6,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 553,Super Deluxe Non AC Seater Air Bus (2+2),24-Jul,16:45,01:25,08h 40m,INR 640,18 Seats available,1.9
7,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),24-Jul,19:04,04:24,09h 20m,INR 640,31 Seats available,4.1
8,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),24-Jul,20:00,04:25,08h 25m,INR 473,34 Seats available,3.6
9,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 1585,Super Deluxe Non AC Seater Air Bus (2+2),24-Jul,20:31,05:36,09h 05m,INR 640,36 Seats available,3.7
10,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 1586,Super Deluxe Non AC Seater Air Bus (2+2),24-Jul,21:31,06:36,09h 05m,INR 640,36 Seats available,3.2
11,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),24-Jul,22:12,07:36,09h 24m,INR 640,33 Seats available,4.1
12,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 2063,SWIFT-GARUDA A/C SEATER BUS,24-Jul,22:32,07:35,09h 03m,INR 627,8 Seats available,4.3
13,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 574,Super Deluxe Non AC Seater Air Bus (2+2),24-Jul,23:00,09:30,10h 30m,INR 469,32 Seats available,3.8
14,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 583,Super Deluxe Non AC Seater Air Bus (2+2),24-Jul,23:30,09:35,10h 05m,INR 469,36 Seats available,3.9
15,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 56,SWIFT-GARUDA A/C SEATER BUS,24-Jul,23:41,09:05,09h 24m,INR 627,37 Seats available,3.8
16,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,MMK Travels,VE A/C Seater / Sleeper (2+1),24-Jul,22:30,07:30,09h 00m,INR 700,23 Seats available,4.5
17,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),24-Jul,23:00,09:00,10h 00m,INR 599,34 Seats available,4.3
18,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,NS Transports,VE A/C Sleeper (2+1),24-Jul,22:45,07:30,08h 45m,INR 949,20 Seats available,4.2
19,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,AdSuraj Holidays,VE A/C Sleeper (2+1),24-Jul,22:30,07:30,09h 00m,INR 850,23 Seats available,3.9
20,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,NS Transports,Non A/C Seater / Sleeper (2+1),24-Jul,21:45,06:10,08h 25m,INR 649,29 Seats available,4.1
21,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,P K Travels,A/C Sleeper (2+1),24-Jul,18:45,06:30,11h 45m,INR 1100,24 Seats available,4.2
22,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,DLT BUS,A/C Sleeper (2+1),24-Jul,22:30,07:30,09h 00m,INR 899,26 Seats available,3.9
23,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,AdSURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),24-Jul,21:00,07:30,10h 30m,INR 700,33 Seats available,4.0
24,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,NS Transports,Non A/C Seater / Sleeper (2+1),24-Jul,22:15,06:30,08h 15m,INR 649,27 Seats available,4.0
25,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,National travels and logistics,NON A/C Sleeper (2+1),24-Jul,22:45,06:30,07h 45m,649,20 Seats available,3.8
26,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),24-Jul,22:00,07:05,09h 05m,INR 899,24 Seats available,3.8
27,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),24-Jul,21:00,05:30,08h 30m,INR 899,22 Seats available,3.8
28,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,P K Travels,A/C Sleeper (2+1),24-Jul,21:45,06:30,08h 45m,INR 1100,24 Seats available,3.5
29,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,DA Transports,A/C Sleeper (2+1),24-Jul,21:45,07:00,09h 15m,INR 700,25 Seats available,3.4
30,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,A1 Travels,Non A/C Seater / Sleeper (2+1),24-Jul,21:00,06:45,09h 45m,INR 600,38 Seats available,3.3
31,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Suraj Holidays,NON AC Seater / Sleeper 2+1,24-Jul,20:30,06:00,09h 30m,INR 700,23 Seats available,3.3
32,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,SAAM BUS,Bharat Benz A/C Sleeper (2+1),24-Jul,20:10,06:45,10h 35m,785,20 Seats available,4.1
33,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,SKS Tours & Travels,A/C Sleeper (2+1),24-Jul,21:15,05:45,08h 30m,INR 849,19 Seats available,4.3
34,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Kalpaka Travels,NON A/C Semi Sleeper (2+2),24-Jul,22:00,06:30,08h 30m,INR 800,32 Seats available,3.2
35,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,SRS Travels,A/C Sleeper (2+1),24-Jul,21:45,06:40,08h 55m,INR 980,27 Seats available,2.3
36,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,A1 Travels,A/C Seater / Sleeper (2+1),24-Jul,21:45,07:00,09h 15m,INR 750,43 Seats available,2.3
37,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,NS Transports,NON A/C Sleeper (2+1),24-Jul,22:30,06:45,08h 15m,INR 699,26 Seats available,1.9
38,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Bharathi Travels,A/C Sleeper (2+1),24-Jul,23:45,08:00,08h 15m,INR 890,20 Seats available,2.2
39,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,P K Travels,Non A/C Seater / Sleeper (2+1),24-Jul,19:15,05:15,10h 00m,INR 799,22 Seats available,3.6
40,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Sam Tourist,NON AC Seater / Sleeper 2+1,24-Jul,22:05,07:05,09h 00m,INR 599,36 Seats available,3.7
41,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,19:45,05:45,10h 00m,INR 800,38 Seats available,2.4
42,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Vijay Lines,A/C Seater / Sleeper (2+1),24-Jul,22:20,07:00,08h 40m,INR 550,28 Seats available,1.7
43,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,National travels and logistics,A/C Sleeper (2+1),24-Jul,22:45,07:15,08h 30m,INR 2290,23 Seats available,3.7
44,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode?fromCityId=122&toCityId=74661&fromCityName=Bangalore&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Vijay Lines,A/C Seater / Sleeper (2+1),24-Jul,20:45,07:30,10h 45m,INR 5000,40 Seats available,1.7
45,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 2371,Low Floor AC Seater 2+2,24-Jul,10:30,15:49,05h 19m,INR 383,9 Seats available,3.2
46,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 1884,Low Floor AC Seater 2+2,24-Jul,12:30,18:19,05h 49m,INR 383,23 Seats available,3.8
47,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 256,Super Fast Non AC Seater (2+3),24-Jul,13:30,18:36,05h 06m,INR 230,49 Seats available,1.5
48,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 596,Super Deluxe Non AC Seater Air Bus (2+2),24-Jul,13:40,18:40,05h 00m,INR 293,37 Seats available,1.9
49,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 2718,Super Fast Non AC Seater (2+3),24-Jul,13:50,20:00,06h 10m,INR 209,41 Seats available,3.2
50,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 427,Super Fast Non AC Seater (2+3),24-Jul,13:55,20:20,06h 25m,INR 269,48 Seats available,3.2
51,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 2369,Low Floor AC Seater 2+2,24-Jul,14:30,20:14,05h 44m,INR 383,26 Seats available,2.8
52,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 720,Super Fast Non AC Seater (2+3),24-Jul,15:40,21:15,05h 35m,INR 269,45 Seats available,1.8
53,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 1883,Low Floor AC Seater 2+2,24-Jul,16:30,22:09,05h 39m,INR 383,25 Seats available,3.7
54,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 323,Super Fast Non AC Seater (2+3),24-Jul,17:25,22:40,05h 15m,INR 269,45 Seats available,3.2
55,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 503,Super Deluxe Non AC Seater Air Bus (2+2),24-Jul,17:42,22:00,04h 18m,INR 309,34 Seats available,3.4
56,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 556,Super Deluxe Non AC Seater Air Bus (2+2),24-Jul,18:00,22:50,04h 50m,INR 309,38 Seats available,1.7
57,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 1872,Low Floor AC Seater 2+2,24-Jul,18:30,23:44,05h 14m,INR 383,28 Seats available,3.6
58,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 467,Super Deluxe Non AC Seater Air Bus (2+2),24-Jul,19:55,00:35,04h 40m,INR 309,36 Seats available,1.2
59,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 564,Super Deluxe Non AC Seater Air Bus (2+2),24-Jul,20:12,00:51,04h 39m,INR 309,38 Seats available,4.3
60,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 46,Swift Deluxe Non AC Air Bus (2+2),24-Jul,20:25,01:01,04h 36m,INR 309,32 Seats available,3.2
61,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 2393,Low Floor AC Seater 2+2,24-Jul,20:30,01:44,05h 14m,INR 383,27 Seats available,3.2
62,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 827,Super Fast Non AC Seater (2+3),24-Jul,21:00,02:35,05h 35m,INR 269,49 Seats available,3.6
63,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 531,Super Deluxe Non AC Seater Air Bus (2+2),24-Jul,21:15,01:10,03h 55m,INR 309,24 Seats available,3.3
64,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),24-Jul,21:25,02:05,04h 40m,INR 309,26 Seats available,3.2
65,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 1212,AC MULTI AXLE,24-Jul,22:00,02:26,04h 26m,INR 494,43 Seats available,2.6
66,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 700,Super Fast Non AC Seater (2+3),24-Jul,22:15,03:49,05h 34m,INR 255,35 Seats available,2.7
67,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 666,Super Fast Non AC Seater (2+3),24-Jul,22:25,04:19,05h 54m,INR 269,48 Seats available,3.2
68,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 1841,Low Floor AC Seater 2+2,24-Jul,22:30,03:40,05h 10m,INR 383,23 Seats available,3.0
69,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 1704,Super Fast Non AC Seater (2+3),24-Jul,22:40,03:50,05h 10m,INR 255,49 Seats available,3.2
70,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 582,Super Deluxe Non AC Seater Air Bus (2+2),24-Jul,22:40,03:40,05h 00m,INR 288,23 Seats available,3.2
71,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 1011,Super Fast Non AC Seater (2+3),24-Jul,23:00,04:30,05h 30m,INR 261,34 Seats available,3.2
72,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 279,Super Fast Non AC Seater (2+3),24-Jul,23:05,04:40,05h 35m,INR 269,49 Seats available,3.8
73,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam?fromCityId=74661&toCityId=216&fromCityName=Kozhikode&toCityName=Ernakulam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,KSRTC (Kerala) - 426,Super Deluxe Non AC Seater Air Bus (2+2),24-Jul,23:15,03:05,03h 50m,INR 268,18 Seats available,3.1
