,route,route-collected,name,type,Date,departure_time,arrival_time,duration,price,seats_available,rating
195,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna?fromCityId=76580&toCityId=74699&fromCityName=Purnea&toCityName=Patna&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Sadhvi Rath,A/C Seater / Sleeper (2+1),24-Jul,19:36,05:36,10h 00m,468,10 Seats available,3.4
196,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna?fromCityId=76580&toCityId=74699&fromCityName=Purnea&toCityName=Patna&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Raj Bus Services,A/C Seater / Sleeper (2+2),24-Jul,22:45,07:45,09h 00m,450,2 Seats available,2.8
197,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna?fromCityId=76580&toCityId=74699&fromCityName=Purnea&toCityName=Patna&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Hawa Hawai,A/C Seater / Sleeper (2+1),24-Jul,20:30,05:30,09h 00m,570,8 Seats available,3.4
198,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna?fromCityId=76580&toCityId=74699&fromCityName=Purnea&toCityName=Patna&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Vivek Travels (yvts),A/C Seater/Sleeper (2+1),24-Jul,22:00,05:20,07h 20m,INR 700,16 Seats available,2.8
199,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna?fromCityId=76580&toCityId=74699&fromCityName=Purnea&toCityName=Patna&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Aarush Krrish,A/C Seater / Sleeper (2+1),24-Jul,21:00,05:30,08h 30m,540,30 Seats available,2.1
200,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna?fromCityId=76580&toCityId=74699&fromCityName=Purnea&toCityName=Patna&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Meera Travels (Yvts),A/C Seater / Sleeper (2+1),24-Jul,20:15,06:15,10h 00m,INR 600,4 Seats available,1.5
201,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna?fromCityId=76580&toCityId=74699&fromCityName=Purnea&toCityName=Patna&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Shivam Travels,NON A/C Seater / Sleeper (2+2),24-Jul,20:30,05:00,08h 30m,INR 450,43 Seats available,1.2
202,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna?fromCityId=76580&toCityId=74699&fromCityName=Purnea&toCityName=Patna&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Shree Sai Krishna Luxury,A/C Seater / Sleeper (2+1),24-Jul,20:00,05:00,09h 00m,INR 600,14 Seats available,2.9
203,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna?fromCityId=76580&toCityId=74699&fromCityName=Purnea&toCityName=Patna&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Sameer Travels (GT),A/C Seater / Sleeper (2+2),24-Jul,23:40,06:30,06h 50m,INR 500,25 Seats available,2.6
204,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna?fromCityId=76580&toCityId=74699&fromCityName=Purnea&toCityName=Patna&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Sree Balaji Travels,A/C Seater / Sleeper (2+1),24-Jul,19:30,04:30,09h 00m,509,49 Seats available,2.0
205,Purnea to Patna (Bihar),https://www.redbus.in/bus-tickets/purnea-to-patna?fromCityId=76580&toCityId=74699&fromCityName=Purnea&toCityName=Patna&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Jay Jagdambay Tour And Travels,A/C Seater / Sleeper (2+1),24-Jul,23:20,07:00,07h 40m,648,4 Seats available,1.9
206,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria?fromCityId=74699&toCityId=93837&fromCityName=Patna&toCityName=Araria%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),24-Jul,21:25,04:35,07h 10m,INR 468,32 Seats available,3.1
207,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria?fromCityId=74699&toCityId=93837&fromCityName=Patna&toCityName=Araria%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),24-Jul,21:25,05:30,08h 05m,INR 500,17 Seats available,4.5
208,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria?fromCityId=74699&toCityId=93837&fromCityName=Patna&toCityName=Araria%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Divya Rath,A/C Sleeper (2+1),24-Jul,20:45,04:45,08h 00m,618,12 Seats available,4.5
209,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria?fromCityId=74699&toCityId=93837&fromCityName=Patna&toCityName=Araria%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,AITIANA CRUISELINERS,A/C Seater / Sleeper (2+1),24-Jul,21:15,05:30,08h 15m,INR 500,9 Seats available,4.1
210,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria?fromCityId=74699&toCityId=93837&fromCityName=Patna&toCityName=Araria%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Sadhvi Rath,A/C Seater / Sleeper (2+1),24-Jul,20:20,05:10,08h 50m,495,30 Seats available,3.5
211,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria?fromCityId=74699&toCityId=93837&fromCityName=Patna&toCityName=Araria%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),24-Jul,20:30,04:55,08h 25m,INR 600,44 Seats available,3.2
212,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria?fromCityId=74699&toCityId=93837&fromCityName=Patna&toCityName=Araria%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Shatabdi Travels,A/C Seater / Sleeper (2+1),24-Jul,20:20,04:20,08h 00m,INR 600,30 Seats available,3.2
213,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria?fromCityId=74699&toCityId=93837&fromCityName=Patna&toCityName=Araria%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Maa Satyabhama Rath,A/C Seater / Sleeper (2+1),24-Jul,21:00,05:30,08h 30m,INR 600,20 Seats available,3.2
214,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria?fromCityId=74699&toCityId=93837&fromCityName=Patna&toCityName=Araria%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Shatabdi Travels,A/C Seater / Sleeper (2+1),24-Jul,22:00,06:00,08h 00m,INR 700,23 Seats available,3.8
215,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria?fromCityId=74699&toCityId=93837&fromCityName=Patna&toCityName=Araria%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Shri Sai Krishna Luxury,A/C Seater / Sleeper (2+1),24-Jul,21:15,05:45,08h 30m,INR 600,32 Seats available,3.2
216,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria?fromCityId=74699&toCityId=93837&fromCityName=Patna&toCityName=Araria%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),24-Jul,22:10,05:25,07h 15m,INR 600,20 Seats available,3.3
217,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria?fromCityId=74699&toCityId=93837&fromCityName=Patna&toCityName=Araria%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Sri Krishna Rath,A/C Seater / Sleeper (2+2),24-Jul,20:30,05:00,08h 30m,463,24 Seats available,2.0
218,Darbhanga to Patna (Bihar),https://www.redbus.in/bus-tickets/darbhanga-to-patna?fromCityId=80297&toCityId=74699&fromCityName=Darbhanga&toCityName=Patna&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Bihar state road transport corporation (BSRTC) - 150464,Non AC Seater (2+2),24-Jul,17:40,21:40,04h 00m,INR 213,41 Seats available,2.0
219,Darbhanga to Patna (Bihar),https://www.redbus.in/bus-tickets/darbhanga-to-patna?fromCityId=80297&toCityId=74699&fromCityName=Darbhanga&toCityName=Patna&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Sri Krishna Tours and Travels,A/C Seater Push Back (2+2),24-Jul,16:30,20:00,03h 30m,INR 330,14 Seats available,3.1
220,Darbhanga to Patna (Bihar),https://www.redbus.in/bus-tickets/darbhanga-to-patna?fromCityId=80297&toCityId=74699&fromCityName=Darbhanga&toCityName=Patna&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Sri Krishna Tours and Travels,A/C Seater Push Back (2+2),24-Jul,17:00,20:55,03h 55m,INR 330,6 Seats available,3.7
221,Darbhanga to Patna (Bihar),https://www.redbus.in/bus-tickets/darbhanga-to-patna?fromCityId=80297&toCityId=74699&fromCityName=Darbhanga&toCityName=Patna&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Rukmanti (AT),A/C Seater / Sleeper (2+1),24-Jul,23:59,05:00,05h 01m,522,11 Seats available,1.6
222,Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa?fromCityId=74699&toCityId=76579&fromCityName=Patna&toCityName=Saharsa&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Bihar state road transport corporation (BSRTC) - 152896,Non AC Seater (2+2),24-Jul,21:59,06:00,08h 01m,INR 400,8 Seats available,2.4
223,Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa?fromCityId=74699&toCityId=76579&fromCityName=Patna&toCityName=Saharsa&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Rukmanti (AT),A/C Seater / Sleeper (2+1),24-Jul,20:00,05:00,09h 00m,523,18 Seats available,2.1
224,Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa?fromCityId=74699&toCityId=76579&fromCityName=Patna&toCityName=Saharsa&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Tiwari Motors,A/C Seater / Sleeper (2+1),24-Jul,20:00,05:05,09h 05m,INR 449,28 Seats available,2.5
225,Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa?fromCityId=74699&toCityId=76579&fromCityName=Patna&toCityName=Saharsa&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Raj Rath,A/C Seater / Sleeper (2+2),24-Jul,21:00,06:00,09h 00m,INR 425,24 Seats available,2.7
226,Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa?fromCityId=74699&toCityId=76579&fromCityName=Patna&toCityName=Saharsa&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Sri Krishna Rath,A/C Seater / Sleeper (2+2),24-Jul,20:30,04:00,07h 30m,648,28 Seats available,1.8
227,Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra?fromCityId=80302&toCityId=1290&fromCityName=Motihari&toCityName=Agra&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Panwar Travels,A/C Sleeper (2+1),24-Jul,15:40,06:15,14h 35m,2313,26 Seats available,2.7
228,Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra?fromCityId=80302&toCityId=1290&fromCityName=Motihari&toCityName=Agra&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),24-Jul,15:00,06:43,15h 43m,INR 1799,44 Seats available,1.2
229,Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra?fromCityId=80302&toCityId=1290&fromCityName=Motihari&toCityName=Agra&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Travel Point World LLP,A/C Seater / Sleeper (2+2),24-Jul,18:20,06:50,12h 30m,2374,38 Seats available,1.5
230,Hajipur (Bihar) to Kathmandu,https://www.redbus.in/bus-tickets/hajipur-to-kathmandu?fromCityId=80299&toCityId=1603&fromCityName=Hajipur%20(Bihar)&toCityName=Kathmandu&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,no-data-found,no-data-found,24-Jul,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found
231,Kathmandu to Motihari,https://www.redbus.in/bus-tickets/kathmandu-to-motihari?fromCityId=1603&toCityId=80302&fromCityName=Kathmandu&toCityName=Motihari&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Bihar state road transport corporation (BSRTC) - 165505,A/C Seater Hi-Tech Push Back (2+2),24-Jul,17:45,08:00,14h 15m,INR 685,6 Seats available,3.7
232,Kathmandu to Motihari,https://www.redbus.in/bus-tickets/kathmandu-to-motihari?fromCityId=1603&toCityId=80302&fromCityName=Kathmandu&toCityName=Motihari&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,V.I.P Travels,A/C Seater Hi-Tech Push Back (2+2),24-Jul,18:30,07:30,13h 00m,700,43 Seats available,2.7
233,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),24-Jul,21:25,04:00,06h 35m,INR 450,32 Seats available,3.3
234,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),24-Jul,21:25,04:25,07h 00m,INR 500,19 Seats available,4.5
235,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Divya Rath,A/C Sleeper (2+1),24-Jul,20:45,03:45,07h 00m,601,18 Seats available,4.7
236,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,20:35,04:05,07h 30m,450,11 Seats available,3.4
237,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Raj Bus Services,A/C Seater / Sleeper (2+1),24-Jul,16:55,02:05,09h 10m,450,10 Seats available,3.4
238,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,18:25,02:15,07h 50m,450,13 Seats available,3.4
239,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Raj Bus Services,A/C Seater / Sleeper (2+1),24-Jul,19:25,04:05,08h 40m,450,24 Seats available,3.4
240,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),24-Jul,20:30,04:10,07h 40m,INR 600,54 Seats available,3.2
241,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Sadhvi Rath,A/C Seater / Sleeper (2+1),24-Jul,20:20,03:05,06h 45m,495,36 Seats available,3.1
242,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Shri Sai Krishna Luxury,A/C Seater / Sleeper (2+1),24-Jul,21:15,04:45,07h 30m,INR 600,44 Seats available,4.0
243,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Shatabdi Travels,A/C Seater / Sleeper (2+1),24-Jul,20:20,04:05,07h 45m,INR 600,38 Seats available,3.8
244,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Maa Satyabhama Rath,A/C Seater / Sleeper (2+1),24-Jul,21:00,04:45,07h 45m,INR 600,12 Seats available,2.9
245,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Meera Travels (Yvts),A/C Seater / Sleeper (2+1),24-Jul,20:30,05:15,08h 45m,INR 600,51 Seats available,1.8
246,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),24-Jul,22:10,05:00,06h 50m,INR 600,16 Seats available,4.3
247,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Shatabdi Travels,A/C Seater / Sleeper (2+1),24-Jul,22:00,05:45,07h 45m,INR 700,29 Seats available,3.5
248,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Shree Sai Krishna Luxury,A/C Seater / Sleeper (2+1),24-Jul,20:15,05:10,08h 55m,INR 700,42 Seats available,2.9
249,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Sri Krishna Rath,A/C Seater / Sleeper (2+2),24-Jul,20:30,04:00,07h 30m,463,28 Seats available,1.8
250,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj?fromCityId=74699&toCityId=80298&fromCityName=Patna&toCityName=Forbesganj&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Aarush Krrish,A/C Seater / Sleeper (2+1),24-Jul,21:00,04:00,07h 00m,540,46 Seats available,1.9
251,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur?fromCityId=76431&toCityId=80299&fromCityName=Ranchi&toCityName=Hajipur%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),24-Jul,20:55,06:30,09h 35m,INR 541,25 Seats available,3.2
252,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur?fromCityId=76431&toCityId=80299&fromCityName=Ranchi&toCityName=Hajipur%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),24-Jul,20:35,05:00,08h 25m,925,20 Seats available,3.5
253,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur?fromCityId=76431&toCityId=80299&fromCityName=Ranchi&toCityName=Hajipur%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Pappu Travels (yvts),A/C Seater/Sleeper (2+1),24-Jul,16:45,03:30,10h 45m,INR 800,8 Seats available,3.0
254,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur?fromCityId=76431&toCityId=80299&fromCityName=Ranchi&toCityName=Hajipur%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),24-Jul,18:45,03:15,08h 30m,900,4 Seats available,2.3
255,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur?fromCityId=76431&toCityId=80299&fromCityName=Ranchi&toCityName=Hajipur%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),24-Jul,18:30,04:00,09h 30m,900,4 Seats available,2.3
256,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur?fromCityId=76431&toCityId=80299&fromCityName=Ranchi&toCityName=Hajipur%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),24-Jul,19:15,05:00,09h 45m,900,4 Seats available,2.3
257,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur?fromCityId=76431&toCityId=80299&fromCityName=Ranchi&toCityName=Hajipur%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Pawapuri Motors,A/C Seater / Sleeper (2+1),24-Jul,18:25,05:30,11h 05m,INR 900,5 Seats available,2.2
258,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur?fromCityId=76431&toCityId=80299&fromCityName=Ranchi&toCityName=Hajipur%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),24-Jul,18:15,03:55,09h 40m,500,10 Seats available,2.1
259,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur?fromCityId=76431&toCityId=80299&fromCityName=Ranchi&toCityName=Hajipur%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Tejas Maa Bhawani,A/C Sleeper (2+1),24-Jul,18:30,05:00,10h 30m,575,7 Seats available,2.1
260,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur?fromCityId=76431&toCityId=80299&fromCityName=Ranchi&toCityName=Hajipur%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Sri Krishna Rath,A/C Seater / Sleeper (2+2),24-Jul,21:30,08:30,11h 00m,785,22 Seats available,1.8
261,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur?fromCityId=76431&toCityId=80299&fromCityName=Ranchi&toCityName=Hajipur%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Sri Krishna Rath,A/C Seater / Sleeper (2+2),24-Jul,22:30,07:30,09h 00m,1203,14 Seats available,1.8
262,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur?fromCityId=76431&toCityId=80299&fromCityName=Ranchi&toCityName=Hajipur%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,RAUSHAN TRAVELS AND HOSPITALITY,A/C Seater / Sleeper (2+2),24-Jul,19:30,04:30,09h 00m,INR 700,4 Seats available,1.7
263,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj?fromCityId=1439&toCityId=81384&fromCityName=Lucknow&toCityName=Gopalganj%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Bihar state road transport corporation (BSRTC) - 152185,Volvo AC Seater 2+2,24-Jul,23:00,07:00,08h 00m,595,37 Seats available,3.1
264,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj?fromCityId=1439&toCityId=81384&fromCityName=Lucknow&toCityName=Gopalganj%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),24-Jul,21:30,05:00,07h 30m,INR 850,30 Seats available,3.9
265,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj?fromCityId=1439&toCityId=81384&fromCityName=Lucknow&toCityName=Gopalganj%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),24-Jul,21:00,03:45,06h 45m,INR 1699,30 Seats available,4.4
266,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj?fromCityId=1439&toCityId=81384&fromCityName=Lucknow&toCityName=Gopalganj%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Gorakhdham Express Bus Service,A/C Seater / Sleeper (2+2),24-Jul,23:55,07:30,07h 35m,INR 850,29 Seats available,1.6
267,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj?fromCityId=1439&toCityId=81384&fromCityName=Lucknow&toCityName=Gopalganj%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Panwar Travels,A/C Seater / Sleeper (2+1),24-Jul,21:30,04:05,06h 35m,INR 2800,32 Seats available,2.7
268,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj?fromCityId=1439&toCityId=81384&fromCityName=Lucknow&toCityName=Gopalganj%20(Bihar)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Maan Travels,NON AC Seater / Sleeper 2+1,24-Jul,23:55,10:30,10h 35m,INR 1450,41 Seats available,1.7
