,route,route-collected,name,type,Date,departure_time,arrival_time,duration,price,seats_available,rating
0,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 187798,Super Luxury Volvo AC Seater Pushback 2+2,24-Jul,11:55,15:50,03h 55m,INR 460,33 Seats available,4.5
1,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 156405,Express Non AC Seater 2+3,24-Jul,12:00,16:30,04h 30m,INR 229,42 Seats available,4.2
2,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 190537,Express Non AC Seater 2+3,24-Jul,12:30,17:05,04h 35m,INR 229,42 Seats available,4.2
3,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 157455,Super Luxury Volvo AC Seater Pushback 2+2,24-Jul,13:00,17:00,04h 00m,INR 460,32 Seats available,4.3
4,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 190571,Express Non AC Seater 2+3,24-Jul,13:25,18:00,04h 35m,INR 229,42 Seats available,4.2
5,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 188046,Express Non AC Seater 2+3,24-Jul,14:15,19:00,04h 45m,INR 229,42 Seats available,4.2
6,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 167049,Express Non AC Seater 2+3,24-Jul,14:30,19:15,04h 45m,INR 229,42 Seats available,4.2
7,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 146140,Super Luxury Volvo AC Seater Pushback 2+2,24-Jul,14:46,18:48,04h 02m,INR 460,37 Seats available,4.2
8,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 169078,NON AC Seater / Sleeper 2+1,24-Jul,15:00,19:30,04h 30m,INR 302,37 Seats available,4.5
9,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 178737,Express Non AC Seater 2+3,24-Jul,15:30,20:05,04h 35m,INR 229,42 Seats available,4.2
10,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 190572,Express Non AC Seater 2+3,24-Jul,16:15,21:00,04h 45m,INR 229,42 Seats available,4.2
11,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 175650,Super Luxury Volvo AC Seater Pushback 2+2,24-Jul,16:30,20:30,04h 00m,INR 460,37 Seats available,4.2
12,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,24-Jul,17:30,21:30,04h 00m,INR 460,37 Seats available,4.0
13,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 190951,Express Non AC Seater 2+3,24-Jul,18:00,22:30,04h 30m,INR 229,42 Seats available,4.2
14,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 193481,Express Non AC Seater 2+3,24-Jul,18:30,23:00,04h 30m,INR 229,42 Seats available,4.2
15,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 187140,NON AC Seater / Sleeper 2+1,24-Jul,19:30,23:30,04h 00m,INR 302,37 Seats available,4.2
16,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,24-Jul,20:00,23:45,03h 45m,INR 460,37 Seats available,4.4
17,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 189473,NON AC Seater / Sleeper 2+1,24-Jul,21:00,01:30,04h 30m,INR 302,37 Seats available,4.2
18,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 193596,Express Non AC Seater 2+3,24-Jul,22:30,02:00,03h 30m,INR 229,42 Seats available,4.2
19,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,24-Jul,23:00,02:45,03h 45m,INR 458,37 Seats available,2.8
20,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RSRTC - 189583,NON AC Seater / Sleeper 2+1,24-Jul,23:59,03:45,03h 46m,INR 302,37 Seats available,4.1
21,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,B R Travels,AC Sleeper (2+1),24-Jul,18:30,23:00,04h 30m,INR 500,28 Seats available,4.0
22,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,V k jain travels,NON A/C Seater/ Sleeper (2+1),24-Jul,18:35,23:25,04h 50m,INR 400,23 Seats available,3.0
23,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,FlixBus,A/C Sleeper (2+1),24-Jul,19:00,23:50,04h 50m,INR 99,29 Seats available,5.0
24,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),24-Jul,20:30,01:15,04h 45m,INR 500,40 Seats available,3.8
25,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,SHRI VISHWAKARMA TRAVELS (KETU),A/C Sleeper (2+1),24-Jul,21:00,02:30,05h 30m,INR 700,32 Seats available,3.5
26,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,21:16,02:16,05h 00m,INR 400,29 Seats available,3.5
27,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),24-Jul,21:45,03:45,06h 00m,INR 400,50 Seats available,3.6
28,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),24-Jul,22:15,02:55,04h 40m,INR 450,36 Seats available,3.6
29,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Chouhan Tour and Travel,A/C Seater / Sleeper (2+2),24-Jul,22:26,03:11,04h 45m,INR 650,33 Seats available,3.5
30,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Swagat Travels,A/C Seater / Sleeper (2+1),24-Jul,22:42,02:50,04h 08m,INR 450,41 Seats available,3.3
31,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),24-Jul,22:45,03:15,04h 30m,INR 500,34 Seats available,3.3
32,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Tiger Travels,A/C Seater / Sleeper (2+1),24-Jul,23:15,03:45,04h 30m,INR 500,40 Seats available,4.1
33,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),24-Jul,23:30,04:00,04h 30m,INR 400,42 Seats available,4.0
34,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Gorsiya Travels,A/C Seater / Sleeper (2+1),24-Jul,23:40,04:15,04h 35m,INR 600,38 Seats available,3.5
35,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Shree Ganesh Travels,A/C Seater / Sleeper (2+1),24-Jul,23:55,04:30,04h 35m,INR 400,38 Seats available,3.3
36,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,23:59,04:15,04h 16m,INR 600,38 Seats available,3.3
37,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Jakhar Travels And Cargo,A/C Sleeper (2+1),24-Jul,23:59,04:00,04h 01m,INR 600,27 Seats available,3.6
38,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Jain travels regd,NON AC Seater / Sleeper 2+1,24-Jul,11:00,15:30,04h 30m,INR 330,36 Seats available,2.5
39,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Pooja Paraswnath Travels,NON AC Seater / Sleeper 2+1,24-Jul,12:00,16:20,04h 20m,INR 400,25 Seats available,2.3
40,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Jain travels regd,A/C Seater / Sleeper (2+1),24-Jul,14:00,18:00,04h 00m,INR 430,39 Seats available,2.5
41,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Jain travels regd,NON AC Seater / Sleeper 2+1,24-Jul,14:30,18:45,04h 15m,INR 330,42 Seats available,2.5
42,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,M R Travels,A/C Seater / Sleeper (2+1),24-Jul,14:30,19:15,04h 45m,INR 550,28 Seats available,1.2
43,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Salasar vaishnav travels,A/C Seater / Sleeper (2+1),24-Jul,14:30,20:00,05h 30m,INR 500,35 Seats available,No rating
44,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Jain travels regd,AC Sleeper (2+1),24-Jul,15:00,19:10,04h 10m,INR 650,32 Seats available,2.5
45,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Choudhary travels and cargo,A/C Seater / Sleeper (2+1),24-Jul,15:00,19:30,04h 30m,INR 600,25 Seats available,1.9
46,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Jain travels regd,NON AC Seater / Sleeper 2+1,24-Jul,15:30,20:30,05h 00m,INR 350,42 Seats available,2.5
47,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,M R Travels,A/C Seater / Sleeper (2+1),24-Jul,15:30,20:00,04h 30m,INR 500,30 Seats available,1.2
48,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Jain travels regd,NON A/C Sleeper (2+1),24-Jul,16:00,21:10,05h 10m,INR 700,30 Seats available,2.5
49,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Jain travels regd,NON AC Seater/ Sleeper (2+1),24-Jul,17:00,22:55,05h 55m,INR 330,42 Seats available,2.5
50,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),24-Jul,18:15,22:45,04h 30m,INR 500,40 Seats available,1.0
51,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,M R Travels,NON A/C Seater/ Sleeper (2+1),24-Jul,18:30,23:40,05h 10m,INR 450,37 Seats available,1.2
52,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RR Travels,A/C Seater / Sleeper (2+1),24-Jul,18:55,01:15,06h 20m,324,38 Seats available,2.2
53,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,RR Travels,A/C Seater / Sleeper (2+1),24-Jul,18:55,01:15,06h 20m,463,41 Seats available,2.2
54,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Jain travels regd,NON AC Seater/ Sleeper (2+1),24-Jul,19:00,23:36,04h 36m,INR 330,36 Seats available,2.5
55,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Jain travels regd,NON AC Seater / Sleeper 2+1,24-Jul,19:00,23:50,04h 50m,INR 330,42 Seats available,2.5
56,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),24-Jul,19:00,01:30,06h 30m,INR 430,36 Seats available,1.0
57,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Jain travels regd,AC Sleeper (2+1),24-Jul,20:00,00:30,04h 30m,INR 580,30 Seats available,2.5
58,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Laxmi traveller,A/C Seater / Sleeper (2+1),24-Jul,20:15,01:10,04h 55m,INR 600,22 Seats available,2.3
59,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Jain travels regd,NON AC Seater / Sleeper 2+1,24-Jul,20:30,01:30,05h 00m,INR 330,48 Seats available,2.5
60,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Jai Shankar Travels,NON AC Seater / Sleeper 2+1,24-Jul,21:00,01:30,04h 30m,INR 350,38 Seats available,2.6
61,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),24-Jul,21:30,02:40,05h 10m,INR 650,24 Seats available,2.8
62,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Kalpana Travels Pvt. Ltd.,NON AC Seater / Sleeper 2+1,24-Jul,21:30,02:45,05h 15m,INR 450,34 Seats available,2.8
63,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Laxmi traveller,NON A/C Seater/ Sleeper (2+1),24-Jul,21:50,02:20,04h 30m,INR 330,14 Seats available,2.3
64,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,M R Travels,A/C Seater / Sleeper (2+1),24-Jul,22:00,02:15,04h 15m,INR 500,38 Seats available,1.2
65,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Gajraj Travels,A/C Sleeper (2+1),24-Jul,22:00,03:10,05h 10m,INR 650,32 Seats available,2.5
66,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Jakhar Travels,A/C Sleeper (2+1),24-Jul,22:00,02:30,04h 30m,INR 657,35 Seats available,2.9
67,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,24-Jul,22:00,02:20,04h 20m,INR 500,40 Seats available,1.0
68,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Pooja Paraswnath Travels,A/C Seater / Sleeper (2+1),24-Jul,22:00,03:34,05h 34m,INR 523.81,32 Seats available,2.3
69,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Laxmi traveller,A/C Seater / Sleeper (2+1),24-Jul,22:00,03:05,05h 05m,INR 580,32 Seats available,2.3
70,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Jain travels regd,NON AC Seater / Sleeper 2+1,24-Jul,22:00,02:51,04h 51m,INR 330,42 Seats available,2.5
71,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Laxmi traveller,A/C Seater / Sleeper (2+1),24-Jul,22:05,02:30,04h 25m,INR 430,32 Seats available,2.3
72,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Pooja Paraswnath Travels,NON AC Seater / Sleeper 2+1,24-Jul,22:15,03:49,05h 34m,INR 400,36 Seats available,2.3
73,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Jain travels regd,AC Sleeper (2+1),24-Jul,22:30,02:20,03h 50m,INR 650,36 Seats available,2.5
74,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,M R Travels,A/C Seater / Sleeper (2+1),24-Jul,22:45,02:25,03h 40m,INR 500,35 Seats available,1.2
75,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Jakhar Travels,A/C Seater / Sleeper (2+1),24-Jul,23:00,03:30,04h 30m,INR 410,33 Seats available,2.9
76,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,24-Jul,23:00,02:50,03h 50m,INR 400,50 Seats available,1.0
77,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Jakhar Travels,A/C Sleeper (2+1),24-Jul,23:59,04:50,04h 51m,INR 648,14 Seats available,2.9
78,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Mahadev Travels(pipar),AC Sleeper (2+1),24-Jul,13:05,17:46,04h 41m,INR 1714.29,36 Seats available,4.2
79,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Shri Charbhuja Travels (A Unit Of Bala Agri..),A/C Seater / Sleeper (2+1),24-Jul,13:31,17:46,04h 15m,INR 952.38,41 Seats available,3.6
80,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Shri Charbhuja Travels (A Unit Of Bala Agri..),A/C Seater / Sleeper (2+1),24-Jul,13:31,18:23,04h 52m,INR 1047.62,41 Seats available,3.6
81,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Chanakya Travels Agency,A/C Seater / Sleeper (2+1),24-Jul,14:00,19:15,05h 15m,INR 1100,40 Seats available,3.8
82,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer?fromCityId=1169&toCityId=808&fromCityName=Jodhpur&toCityName=Ajmer&busType=Any&onward=23-Jul-2024,Shri Charbhuja Travels (A Unit Of Bala Agri..),A/C Seater / Sleeper (2+1),24-Jul,14:09,19:05,04h 56m,INR 1160,39 Seats available,3.6
